,Peso,Altura
2014-01-31,81.28422540122327,96.11280788396134
2014-02-28,83.20027813845122,103.35699467107575
2014-03-31,84.87992573398606,103.57773410996947
2014-04-30,86.34334525131143,99.12012074700482
2014-05-31,87.61071375391093,91.77197605983858
2014-06-30,88.7022083052682,92.77388687209142
2014-07-31,89.63800596886684,95.4761581311022
2014-08-31,90.43828380819045,104.71536726715182
2014-09-30,91.12321888672274,105.29325348150294
2014-10-31,91.711680043126,98.89736011922743
2014-11-30,92.21730321677772,97.15904636429477
2014-12-31,92.65241612223413,102.83185754115176
2015-01-31,93.02934647405147,95.68721358663781
2015-02-28,93.36042198678591,97.0574817539724
2015-03-31,93.65797037499374,97.133673163811
2015-04-30,93.93431935323113,103.21950198044627
2015-05-31,94.19978682279586,104.69840524742193
2015-06-30,94.45665143195167,100.20660238816671
2015-07-31,94.70518201570387,95.59966773738196
2015-08-31,94.94564740905773,98.87108957574146
2015-09-30,95.17831644701856,97.56487350768359
2015-10-31,95.40345796459167,105.8710926692534
2015-11-30,95.6213407967823,95.38282266885896
2015-12-31,95.83223377859582,102.86463258560002
2016-01-31,96.03640574503746,94.2005948433194
2016-02-29,96.2341255311125,104.97529115825499
2016-03-31,96.42566197182627,100.09505520147675
2016-04-30,96.61128390218406,103.49266924641681
2016-05-31,96.79126015719113,101.90146458821388
2016-06-30,96.9658595718528,101.21020187551566
2016-07-31,97.13535098117435,105.58091824083874
2016-08-31,97.29997992148765,96.74531017647865
2016-09-30,97.4598987344309,106.05146725812429
2016-10-31,97.61523646296884,97.20480154778194
2016-11-30,97.76612215006631,92.55033601235348
2016-12-31,97.912684838688,103.84521580842899
2017-01-31,98.05505357179872,93.02009384434737
2017-02-28,98.19335739236324,107.78226197620573
2017-03-31,98.32772534334639,97.92991271428478
2017-04-30,98.45828646771284,98.75974166262027
2017-05-31,98.58516980842742,92.59451880669474
2017-06-30,98.70850440845491,96.94302459415064
2017-07-31,98.82841931076004,100.91210577798472
2017-08-31,98.94504355830763,97.3498115827858
2017-09-30,99.0585061940624,97.15005625826713
2017-10-31,99.16893626098917,95.49452881419246
2017-11-30,99.27646280205268,104.50781969185297
2017-12-31,99.38121486021771,102.44902819114165
2018-01-31,99.48332147844906,99.53188988965486
2018-02-28,99.58291169971145,97.2034326182407
2018-03-31,99.68011456696969,96.8960901323741
2018-04-30,99.77505912318853,97.53389241958422
2018-05-31,99.86787441133278,97.28982860366762
2018-06-30,99.95868947436718,97.52855012039133
2018-07-31,100.0476333552565,101.1624570842415
2018-08-31,100.1348350969655,96.90416769631288
2018-09-30,100.220423742459,96.8617014823465
2018-10-31,100.30452833470174,92.59751446223117
2018-11-30,100.3872779166585,100.9286636407708
2018-12-31,100.46880153129402,101.24394834235247
2019-01-31,100.5492282215731,94.1915742105582
2019-02-28,100.62866722996885,90.97260570236992
2019-03-31,100.7071485969875,97.93209442137814
2019-04-30,100.78468256264367,101.89437056290394
2019-05-31,100.86127936695188,99.54206468276011
2019-06-30,100.93694924992678,106.77005551357561
2019-07-31,101.01170245158295,97.55061444216611
2019-08-31,101.08554921193495,94.51958164500373
2019-09-30,101.15849977099738,98.7634481115727
2019-10-31,101.2305643687848,97.05252291271127
2019-11-30,101.30175324531183,102.501443497292
2019-12-31,101.37207664059304,110.14609334931762
2020-01-31,101.44154479464297,100.0330932563017
2020-02-29,101.51016794747626,104.96416206748395
2020-03-31,101.57795633910749,99.47906297173705
2020-04-30,101.64492020955122,100.54532190683885
2020-05-31,101.71106979882205,101.46534348693925
2020-06-30,101.77641534693458,100.56982496384751
2020-07-31,101.84096709390339,104.16055761654478
2020-08-31,101.90473527974302,94.12469910010361
2020-09-30,101.96773014446809,59.689319818714345
2020-10-31,102.02996192809319,59.85683092575134
2020-11-30,102.09144087063288,59.9194859918332
2020-12-31,102.15217721210178,60.22272069610082
2021-01-31,102.21218119251442,72.04669621578728
2021-02-28,102.27146305188545,72.09646220794241
2021-03-31,102.3300330302294,74.41354718575744
2021-04-30,102.3879013675609,74.56823360823195
2021-05-31,102.44507830389449,75.63497954292797
2021-06-30,102.50157407924479,75.31852691291343
2021-07-31,102.55739893362633,75.21604714684509
2021-08-31,102.6125631070538,75.2275623064639
2021-09-30,102.66707683954169,75.167691539289
2021-10-31,102.72095037110458,75.07435834364998
2021-11-30,102.77419394175713,74.98548621787627
2021-12-31,102.82681779151386,74.9389986602974
2022-01-31,102.87883216038941,74.9728191692428
2022-02-28,102.93024728839828,75.12487124304198
2022-03-31,102.98107341555513,75.43307838002445
2022-04-30,103.0313207818745,75.7981689887712
2022-05-31,103.08099962737103,75.57209111886957
2022-06-30,103.13012019205924,74.92849597666144
2022-07-31,103.17869271595373,75.589210860551
2022-08-31,103.22672743906912,74.37008714599833
2022-09-30,103.27423460141995,75.39870392621641
2022-10-31,103.32122444302087,74.7126172391068
2022-11-30,103.36770720388638,74.64878837515862
2022-12-31,103.41369312403113,75.12242179290112
2023-01-31,103.45919244346966,75.07536179842452
2023-02-28,103.50421540221657,74.76306851316352
2023-03-31,103.54877224028644,74.65323312375686
2023-04-30,103.5928731976939,74.74885526231506
2023-05-31,103.63652851445349,74.93676167231655
2023-06-30,103.67974843057976,75.12835956786843
2023-07-31,103.72254318608738,75.33337804559277
2023-08-31,103.76492302099084,75.58612667274026
2023-09-30,103.80689817530482,75.92091501656162
2023-10-31,103.84847888904386,76.15552300608132
2023-11-30,103.8896754022225,75.24161201741856
2023-12-31,103.9304979548554,75.68367740909589
2024-01-31,103.60762686139765,75.19697996893225
2024-02-29,100.23260911529984,98.78138430056855
2024-03-31,102.28362454664193,101.25120539306403
2024-04-30,93.36467377824057,103.31429121725978
2024-05-31,101.04841879482528,74.86415777514539
2024-06-30,102.40790027210001,101.11316651806241
2024-07-31,104.06320631506162,75.6745721487132
2024-08-31,102.27024382769824,75.21384575239959
2024-09-30,98.1457743117784,74.82918284779673
2024-10-31,100.29635915053075,97.09844760245558
2024-11-30,99.05581792206642,74.93021986759983
2024-12-31,99.31625923301897,76.27128351960431
2025-01-31,95.87252818596572,74.70985378931327
2025-02-28,102.02793091427013,59.817273765258484
2025-03-31,94.43546352334378,74.99403705736324
2025-04-30,100.146979913238,91.12146650595962
2025-05-31,102.93539999911098,92.56453466688286
2025-06-30,103.00578713540199,97.18176737647048
2025-07-31,103.11822425974049,95.71885662363101
2025-08-31,98.73070104743972,101.84288905340975
2025-09-30,100.20398886516901,95.65018343888305
2025-10-31,95.76509634890145,74.67381118772467
2025-11-30,102.17610828217428,75.18072955290641
2025-12-31,88.68306768660985,74.33477721036199
2026-01-31,96.1322179806988,100.05939029348598
2026-02-28,100.33573722680707,103.30837884990488
2026-03-31,99.84917309087834,72.13909350555926
2026-04-30,98.46789643978093,104.21210028997761
2026-05-31,95.98590108425083,105.5229039825041
2026-06-30,103.64209211545737,75.8797345792165
2026-07-31,85.11892829171892,102.87658096908942
2026-08-31,101.52952115435004,101.52116162548646
2026-09-30,100.95822669547053,101.25737353090098
2026-10-31,101.61171174230394,97.50688477686104
2026-11-30,95.60040803250817,75.5604060522776
2026-12-31,102.79338546882951,101.21515885947623
2027-01-31,97.13083773749304,97.13716961806418
2027-02-28,100.23610724492654,92.45593570389717
2027-03-31,95.74104701085189,104.92239358405436
2027-04-30,98.14535340730482,95.73638500267566
2027-05-31,102.21806877804195,92.83635161716302
2027-06-30,103.6641221791163,59.74966914128645
2027-07-31,103.19021751573777,101.23352257043452
2027-08-31,101.81132533184842,74.846351389237
2027-09-30,102.75587665521836,104.6968556865267
2027-10-31,101.41289912411338,60.08703316041227
2027-11-30,101.05105138864265,102.03284797118005
2027-12-31,95.77880339157616,98.93315771792828
2028-01-31,103.8002801007075,75.1015018360778
2028-02-29,93.7806239745262,97.01432781273894
2028-03-31,103.66542975936139,96.1000227277978
2028-04-30,97.50265105177493,102.7149734588375
2028-05-31,103.23363648497758,59.761200558421734
2028-06-30,94.57382758842009,105.30016438759536
2028-07-31,98.39126513976889,97.36667486561018
2028-08-31,101.70808529590296,74.48558162973748
